region,anio,semana,pm2_5_ug_m3,pm10_ug_m3
Magallanes,2018,45,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2018,46,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2018,47,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2018,48,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2018,49,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2018,50,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2018,51,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2018,52,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,1,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,2,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,3,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,4,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,5,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,6,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,7,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,8,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,9,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,10,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,11,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,12,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,13,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,14,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,15,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,16,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,17,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,18,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,19,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,20,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,21,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,22,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,23,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,24,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,25,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,26,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,27,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,28,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,29,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,30,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,31,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,32,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,33,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,34,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,35,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,36,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,37,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,38,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,39,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,40,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,41,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,42,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,43,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,44,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,45,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,46,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,47,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,48,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,49,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,50,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,51,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2019,52,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2020,1,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2020,2,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2020,3,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
Magallanes,2020,4,Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional),Vacío: Registro histórico no disponible en modelo CAMS (Previo a lanzamiento operacional)
